Id,MSSubClass,MSZoning,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,GrLivArea,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,GarageType,GarageYrBlt,GarageFinish,GarageCars,SalePrice
1244,20,RL,13891,NridgHt,10,5,2006,2076,2076,0,2076,2,1,Attchd,2006.0,Fin,3,465000
1245,70,RL,11435,Crawfor,8,7,1929,1517,792,725,1517,1,0,Detchd,1931.0,Unf,2,230000
1246,80,RL,12090,NWAmes,6,7,1984,1868,1140,728,1868,3,1,BuiltIn,1984.0,Fin,2,178000
1247,60,FV,8125,Somerst,7,5,2005,1553,756,797,1553,2,1,Attchd,2005.0,RFn,2,186500
1248,80,RL,12328,Mitchel,6,5,1976,1034,1034,0,1034,1,0,Attchd,1976.0,Unf,3,169900
1249,75,RM,9600,OldTown,6,5,1917,2058,1134,924,2058,1,1,Detchd,1950.0,Unf,2,129500
1250,20,RL,7200,NAmes,5,7,1950,988,988,0,988,1,0,Attchd,1950.0,Unf,1,119000
1251,20,RL,11160,NAmes,7,5,1968,2110,2110,0,2110,2,1,Attchd,1968.0,Fin,2,244000
1252,120,RL,3136,NridgHt,7,5,2003,1405,1405,0,1405,2,0,Attchd,2003.0,RFn,2,171750
1253,20,RL,9858,Mitchel,5,6,1968,874,874,0,874,1,0,Attchd,1968.0,RFn,1,130000
1254,60,RL,17542,Veenker,7,7,1974,2167,1516,651,2167,2,1,Attchd,1974.0,RFn,2,294000
1255,60,RL,6931,Edwards,7,5,2003,1656,760,896,1656,2,1,BuiltIn,2003.0,Fin,2,165400
1256,50,RM,6240,BrkSide,6,6,1931,1367,959,408,1367,1,0,Detchd,1978.0,Unf,1,127500
1257,20,RL,14303,NoRidge,8,5,1994,1987,1987,0,1987,2,0,Attchd,1994.0,Fin,2,301500
1258,30,RL,4060,Edwards,5,8,1922,864,864,0,864,1,0,,,,0,99900
1259,80,RL,9587,Gilbert,7,5,2005,1166,1166,0,1166,2,0,Attchd,2005.0,Fin,2,190000
1260,20,RL,9750,NAmes,6,8,1969,1054,1054,0,1054,1,1,Attchd,1969.0,Unf,2,151000
1261,60,RL,24682,Gilbert,6,5,1999,1675,892,783,1675,2,1,BuiltIn,1999.0,Fin,2,181000
1262,20,RL,9600,NAmes,5,6,1956,1050,1050,0,1050,1,0,Attchd,1956.0,Unf,1,128900
1263,50,RL,11250,ClearCr,4,5,1957,1788,1104,684,1788,1,0,Attchd,1957.0,Unf,1,161500
1264,70,RL,13515,BrkSide,6,6,1919,1824,1060,764,1824,1,0,Detchd,1940.0,Unf,2,180500
1265,120,RH,4060,NAmes,6,5,1998,1337,1337,0,1337,2,0,Attchd,1998.0,Fin,2,181000
1266,160,FV,3735,Somerst,7,5,1999,1452,713,739,1452,2,1,Detchd,1999.0,Unf,2,183900
1267,190,RM,10120,OldTown,7,4,1910,1889,964,925,1889,1,1,Detchd,1960.0,Unf,1,122000
1268,20,RL,13214,Timber,9,5,2008,2018,2018,0,2018,2,0,Attchd,2009.0,Fin,3,378500
1269,50,RL,14100,Crawfor,8,9,1935,3447,1968,1479,3447,3,1,BuiltIn,1982.0,Unf,3,381000
1270,50,RL,11344,NAmes,5,5,1958,1524,874,650,1524,1,1,Attchd,1958.0,Unf,1,144000
1271,40,RL,23595,ClearCr,7,6,1979,1524,1332,192,1524,0,1,Attchd,1979.0,Fin,2,260000
1272,20,RL,9156,NWAmes,6,7,1968,1489,1489,0,1489,2,0,Attchd,1968.0,RFn,2,185750
1273,20,RL,13526,Sawyer,5,6,1965,935,935,0,935,1,0,Attchd,1965.0,Unf,1,137000
1274,80,RL,11512,Edwards,6,7,1959,1357,1357,0,1357,1,0,Basment,1959.0,RFn,1,177000
1275,50,RL,5362,Crawfor,5,6,1910,1250,661,589,1250,2,0,Detchd,1985.0,Unf,2,139000
1276,90,RL,11345,NAmes,5,5,1948,1920,928,992,1920,2,0,Detchd,1948.0,Unf,2,137000
1277,60,RL,12936,NWAmes,6,6,1972,1395,735,660,1395,1,1,Attchd,1972.0,Unf,2,162000
1278,80,RL,17871,NWAmes,6,5,1967,1724,1724,0,1724,1,1,Attchd,1967.0,RFn,2,197900
1279,60,RL,9473,CollgCr,8,5,2002,2031,1128,903,2031,2,1,Attchd,2002.0,RFn,2,237000
1280,50,C (all),7500,IDOTRR,4,4,1920,1128,698,430,1128,1,0,Detchd,1980.0,RFn,2,68400
1281,20,RL,9808,CollgCr,7,5,2002,1573,1573,0,1573,2,0,Attchd,2002.0,RFn,2,227000
1282,20,RL,8049,Timber,7,5,1990,1339,1339,0,1339,2,0,Attchd,1990.0,Fin,2,180000
1283,20,RL,8800,CollgCr,5,7,1977,1040,1040,0,1040,2,0,Detchd,1977.0,Unf,2,150500
1284,90,RL,9400,Mitchel,6,5,1971,1824,912,912,1824,2,2,,,,0,139000
1285,50,RL,9638,SWISU,6,7,1919,2447,1699,748,2447,2,0,Detchd,1969.0,Unf,1,169000
1286,50,RM,6000,BrkSide,6,6,1939,1412,825,587,1412,1,0,Detchd,1939.0,Unf,1,132500
1287,20,RL,9790,NWAmes,6,5,1963,1328,1328,0,1328,1,1,Attchd,1963.0,Unf,2,143000
1288,20,RL,36500,ClearCr,5,5,1964,1582,1582,0,1582,2,0,Attchd,1964.0,Unf,2,190000
1289,120,RL,5664,StoneBr,8,5,2000,1659,1659,0,1659,2,0,Attchd,2000.0,Fin,2,278000
1290,60,RL,11065,NridgHt,8,5,2006,1970,1120,850,1970,2,1,BuiltIn,2006.0,Fin,3,281000
1291,80,RL,14112,NAmes,5,7,1964,1152,1152,0,1152,1,0,Attchd,1964.0,RFn,2,180500
1292,160,RM,1680,BrDale,5,7,1972,1302,630,672,1302,2,1,Detchd,1972.0,Unf,1,119500
1293,70,RM,6600,OldTown,5,4,1892,2372,1378,994,2372,2,0,Attchd,1985.0,RFn,1,107500
1294,60,RL,10140,NWAmes,7,5,1976,1664,832,832,1664,2,1,Attchd,1976.0,RFn,2,162900
1295,20,RL,8172,Edwards,5,7,1955,864,864,0,864,1,0,Detchd,1957.0,Unf,2,115000
1296,20,RL,8400,NAmes,5,5,1968,1052,1052,0,1052,1,1,Attchd,1968.0,RFn,1,138500
1297,20,RL,8700,NAmes,5,6,1963,1128,1128,0,1128,2,0,Attchd,1963.0,RFn,2,155000
1298,180,RM,3675,Edwards,6,5,2005,1072,1072,0,1072,2,0,Basment,2005.0,Fin,2,140000
1299,60,RL,63887,Edwards,10,5,2008,5642,4692,950,5642,2,1,Attchd,2008.0,Fin,2,160000
1300,20,RL,7500,NAmes,5,7,1959,1246,1246,0,1246,1,1,Attchd,1959.0,RFn,1,154000
1301,60,RL,10762,Gilbert,7,5,1999,1983,1005,978,1983,2,1,Attchd,1999.0,Fin,2,225000
1302,70,RL,7500,Crawfor,6,7,1942,1494,753,741,1494,1,0,Attchd,1942.0,Unf,1,177500
1303,60,RL,10120,NoRidge,8,5,1994,2526,1203,1323,2526,2,1,Attchd,1994.0,RFn,3,290000
1304,20,RL,8688,Somerst,7,5,2005,1616,1616,0,1616,2,0,Attchd,2005.0,RFn,3,232000
1305,160,RM,3363,Edwards,7,5,2004,1708,976,732,1708,2,0,Detchd,2004.0,Unf,2,130000
1306,20,RL,13173,NridgHt,9,5,2006,1652,1652,0,1652,2,0,Attchd,2006.0,Fin,2,325000
1307,120,RL,6955,NridgHt,7,5,2005,1368,1368,0,1368,2,0,Attchd,2005.0,RFn,2,202500
1308,20,RL,8072,CollgCr,5,5,1994,990,990,0,990,1,0,Detchd,2000.0,Unf,2,138000
1309,20,RM,12000,OldTown,5,7,1948,1122,1122,0,1122,1,0,Attchd,1948.0,Unf,2,147000
1310,20,RL,7153,SawyerW,6,5,1991,1294,1294,0,1294,2,0,Attchd,1991.0,RFn,2,179200
1311,20,RL,17500,Crawfor,7,8,1959,1902,1902,0,1902,2,0,Attchd,1959.0,Fin,2,335000
1312,20,RL,8814,CollgCr,7,5,2005,1274,1274,0,1274,2,0,Attchd,2005.0,RFn,2,203000
1313,60,RL,9572,NoRidge,8,5,1990,2810,1453,1357,2810,2,1,Attchd,1990.0,RFn,2,302000
1314,60,RL,14774,NoRidge,9,5,1999,2599,1422,1177,2599,2,1,BuiltIn,1999.0,Fin,3,333168
1315,20,RL,8190,Edwards,4,6,1954,948,948,0,948,1,0,Detchd,1956.0,Unf,1,119000
1316,60,RL,11075,NAmes,6,5,1969,2112,1092,1020,2112,2,1,Attchd,1969.0,Unf,2,206900
1317,20,RL,10226,CollgCr,8,5,2008,1630,1630,0,1630,2,0,Attchd,2008.0,RFn,3,295493
1318,120,FV,4230,Somerst,7,5,2006,1352,1352,0,1352,2,0,Attchd,2006.0,RFn,2,208900
1319,20,RL,14781,CollgCr,8,5,2001,1787,1787,0,1787,2,0,Attchd,2001.0,RFn,3,275000
1320,20,RL,10215,Edwards,4,5,1954,948,948,0,948,1,0,Attchd,1954.0,Unf,1,111000
1321,20,RL,8400,NAmes,6,3,1957,1478,1478,0,1478,1,1,Attchd,1957.0,RFn,2,156500
1322,20,RL,6627,BrkSide,3,6,1949,720,720,0,720,1,0,Detchd,1955.0,Unf,1,72500
1323,60,RL,10186,NoRidge,7,5,1992,1923,1061,862,1923,2,1,Attchd,1992.0,RFn,2,190000
1324,30,RL,5330,BrkSide,4,7,1940,708,708,0,708,1,0,,,,0,82500
1325,20,RL,9986,Somerst,8,5,2006,1795,1795,0,1795,2,0,Attchd,2007.0,RFn,3,147000
1326,30,RM,3636,IDOTRR,4,4,1922,796,796,0,796,1,0,,,,0,55000
1327,30,RH,4270,Edwards,3,6,1931,774,774,0,774,1,0,,,,0,79000
1328,20,RL,6600,Mitchel,5,9,1982,816,816,0,816,1,0,Attchd,1982.0,Unf,1,130500
1329,50,RM,10440,OldTown,6,7,1920,2792,1584,1208,2792,2,0,Detchd,1920.0,Unf,2,256000
1330,60,RL,9084,Gilbert,7,5,1998,1632,955,677,1632,2,1,Attchd,1998.0,Fin,2,176500
1331,20,RL,10000,Somerst,8,5,2006,1588,1588,0,1588,2,0,Attchd,2006.0,RFn,3,227000
1332,80,RL,10780,CollgCr,5,5,1976,954,954,0,954,1,0,Detchd,1976.0,Unf,2,132500
1333,20,RL,8877,Edwards,4,6,1938,816,816,0,816,1,0,Detchd,1958.0,Unf,1,100000
1334,50,RM,7200,IDOTRR,5,6,1938,1360,803,557,1360,1,1,Detchd,1951.0,Unf,1,125500
1335,160,RM,2368,BrDale,5,6,1970,1365,765,600,1365,1,1,Attchd,1970.0,Unf,2,125000
1336,20,RL,9650,NWAmes,6,5,1977,1334,1334,0,1334,2,0,Attchd,1977.0,RFn,2,167900
1337,90,RL,9246,NWAmes,5,5,1973,1656,1656,0,1656,2,0,Detchd,1973.0,Unf,2,135000
1338,30,RM,4118,OldTown,4,4,1941,693,693,0,693,1,0,,,,0,52500
1339,60,RL,13450,CollgCr,7,5,2002,1861,920,941,1861,2,1,BuiltIn,2002.0,RFn,2,200000
1340,20,RL,9560,CollgCr,5,7,1972,864,864,0,864,1,0,Attchd,1972.0,RFn,1,128500
1341,20,RL,8294,NAmes,4,5,1971,872,872,0,872,1,0,Detchd,1974.0,Unf,4,123000
1342,20,RL,13695,SawyerW,6,5,2003,1114,1114,0,1114,1,0,Detchd,2004.0,Unf,2,155000
1343,60,RL,9375,CollgCr,8,5,2002,2169,1284,885,2169,2,1,Attchd,2002.0,RFn,2,228500
1344,50,RL,7558,Crawfor,6,6,1928,1913,1172,741,1913,1,1,Detchd,1929.0,Unf,2,177000
1345,60,RL,11103,CollgCr,7,5,2006,1456,728,728,1456,2,1,Attchd,2006.0,Fin,2,155835
1346,30,RM,6000,OldTown,4,4,1920,960,960,0,960,1,0,Detchd,1997.0,Unf,1,108500
1347,20,RL,20781,NWAmes,7,7,1968,2156,2156,0,2156,2,0,Attchd,1968.0,RFn,2,262500
1348,20,RL,15306,Timber,8,5,2006,1776,1776,0,1776,2,0,Attchd,2006.0,Fin,3,283463
1349,20,RL,16196,SawyerW,7,5,1998,1494,1494,0,1494,2,0,Attchd,1998.0,RFn,2,215000
1350,70,RM,5250,OldTown,8,5,1872,2358,938,1215,2358,2,0,,,,0,122000
1351,90,RL,11643,NAmes,5,5,1969,2634,1338,1296,2634,2,2,Detchd,1969.0,Unf,4,200000
1352,60,RL,9247,NAmes,6,6,1962,1716,858,858,1716,1,1,Attchd,1962.0,Fin,2,171000
1353,50,RM,6000,BrkSide,6,9,1937,1176,786,390,1176,1,0,Detchd,1999.0,Unf,2,134900
1354,50,RL,14720,NoRidge,8,5,1995,3238,2053,1185,3238,2,1,Attchd,1996.0,Fin,3,410000
1355,60,RL,10316,CollgCr,7,5,2000,1865,992,873,1865,2,1,Attchd,2000.0,RFn,3,235000
1356,80,RL,10192,NWAmes,7,6,1968,1920,1222,698,1920,3,0,Attchd,1968.0,RFn,2,170000
1357,20,RL,9477,NAmes,5,5,1966,892,892,0,892,1,0,Attchd,1966.0,RFn,1,110000
1358,20,RL,12537,NAmes,5,6,1971,1078,1078,0,1078,1,1,Attchd,1971.0,Fin,2,149900
1359,160,FV,2117,Somerst,6,5,2000,1573,769,804,1573,2,1,Detchd,2000.0,Unf,2,177500
1360,20,RL,16737,NridgHt,9,5,2004,1980,1980,0,1980,2,0,Attchd,2004.0,Fin,3,315000
1361,70,RL,9842,SWISU,5,6,1921,2601,990,1611,2601,3,1,BuiltIn,1998.0,RFn,2,189000
1362,20,RL,16158,StoneBr,7,5,2005,1530,1530,0,1530,2,0,Attchd,2005.0,Fin,2,260000
1363,50,RL,12513,NAmes,4,4,1920,1738,1281,457,1738,2,0,Attchd,1920.0,Unf,1,104900
1364,60,RL,8499,Gilbert,6,5,2006,1412,616,796,1412,2,1,BuiltIn,2007.0,Fin,2,156932
1365,160,FV,3180,Somerst,7,5,2005,1200,520,600,1200,2,1,Detchd,2005.0,RFn,2,144152
1366,60,FV,7500,Somerst,7,5,2000,1674,814,860,1674,2,1,Attchd,2000.0,RFn,2,216000
1367,60,RL,9179,CollgCr,7,5,1999,1790,882,908,1790,2,1,Attchd,1999.0,RFn,2,193000
1368,160,RM,2665,MeadowV,5,6,1977,1475,925,550,1475,2,0,Attchd,1977.0,RFn,1,127000
1369,120,RM,4435,CollgCr,6,5,2003,848,848,0,848,1,0,Attchd,2003.0,Fin,2,144000
1370,20,RL,10635,CollgCr,8,5,2003,1668,1668,0,1668,2,0,Attchd,2003.0,Fin,2,232000
1371,50,RL,5400,OldTown,4,6,1920,1374,840,534,1374,1,0,Detchd,1967.0,Fin,1,105000
1372,80,RL,9600,NAmes,6,6,1955,1661,1661,0,1661,1,0,BuiltIn,1955.0,RFn,1,165500
1373,60,RL,9750,CollgCr,7,6,1998,2097,1108,989,2097,2,1,Detchd,1998.0,RFn,2,274300
1374,20,RL,11400,NoRidge,10,5,2001,2633,2633,0,2633,2,1,Attchd,2001.0,RFn,3,466500
1375,60,FV,10625,Somerst,7,5,2005,1958,1026,932,1958,2,1,Attchd,2005.0,Fin,3,250000
1376,20,RL,10991,Timber,8,5,2007,1571,1571,0,1571,2,0,Attchd,2007.0,Fin,3,239000
1377,30,RL,6292,SWISU,6,5,1930,790,790,0,790,1,0,Detchd,1925.0,Unf,1,91000
1378,50,RL,10998,Edwards,5,5,1941,1604,984,620,1604,2,0,Detchd,1977.0,Unf,2,117000
1379,160,RM,1953,BrDale,6,5,1973,987,483,504,987,1,1,Detchd,1973.0,Unf,1,83000
1380,80,RL,9735,Timber,5,5,2006,1394,754,640,1394,2,1,BuiltIn,2007.0,Fin,2,167500
1381,30,RL,8212,Edwards,3,3,1914,864,864,0,864,1,0,Detchd,1938.0,Unf,1,58500
1382,20,RL,12925,NAmes,6,7,1970,2117,2117,0,2117,2,1,Attchd,1970.0,Fin,2,237500
1383,70,RM,7200,OldTown,7,7,1920,1762,998,764,1762,1,1,Detchd,1989.0,Unf,2,157000
1384,30,RL,25339,Sawyer,5,7,1918,1416,1416,0,1416,2,0,Attchd,2007.0,Unf,2,112000
1385,50,RL,9060,Edwards,6,5,1939,1258,698,560,1258,1,0,Detchd,1939.0,Unf,1,105000
1386,50,RM,5436,IDOTRR,4,8,1922,1154,796,358,1154,1,0,Detchd,1922.0,Unf,1,125500
1387,60,RL,16692,NWAmes,7,5,1978,2784,1392,1392,2784,3,1,Attchd,1978.0,RFn,2,250000
1388,50,RM,8520,OldTown,6,7,1916,2526,1664,862,2526,2,0,Detchd,1916.0,Unf,1,136000
1389,20,RL,14892,Gilbert,9,5,2006,1746,1746,0,1746,2,0,Attchd,2006.0,Fin,3,377500
1390,50,RM,6000,BrkSide,6,6,1941,1218,869,349,1218,1,0,Detchd,2003.0,Unf,2,131000
1391,20,RL,9100,CollgCr,7,5,2000,1525,1525,0,1525,2,0,Attchd,2000.0,RFn,2,235000
1392,90,RL,8944,NAmes,5,5,1967,1584,1584,0,1584,2,0,Detchd,1967.0,Unf,3,124000
1393,85,RL,7838,NAmes,5,5,1967,900,900,0,900,1,0,Attchd,1967.0,RFn,1,123000
1394,190,RM,10800,OldTown,6,7,1905,1912,1221,691,1912,2,0,Detchd,2003.0,Unf,2,163000
1395,120,RL,4045,Blmngtn,7,5,2006,1500,1500,0,1500,2,0,Attchd,2006.0,Fin,3,246578
1396,60,RL,12665,Timber,8,5,2005,2482,1133,1349,2482,2,1,BuiltIn,2005.0,Fin,3,281213
1397,20,RL,57200,Timber,5,5,1948,1687,1687,0,1687,1,0,Detchd,1966.0,Unf,2,160000
1398,70,RM,6120,BrkSide,5,8,1920,1513,939,574,1513,1,1,Detchd,1933.0,Unf,1,137500
1399,50,RL,7200,NAmes,5,4,1950,1904,1136,768,1904,1,1,Attchd,1950.0,Unf,1,138000
1400,50,RL,6171,SWISU,6,6,1925,1608,1160,448,1608,2,1,Detchd,1925.0,Unf,1,137450
1401,50,RM,6000,BrkSide,6,7,1929,1158,950,208,1158,1,0,BuiltIn,1929.0,RFn,1,120000
1402,60,RL,7415,Gilbert,6,5,2004,1593,864,729,1593,2,1,Attchd,2004.0,Fin,2,193000
1403,20,RL,6762,CollgCr,7,5,2006,1294,1294,0,1294,2,0,Attchd,2006.0,RFn,2,193879
1404,20,RL,15256,Somerst,8,5,2007,1464,1464,0,1464,2,0,Attchd,2007.0,Unf,3,282922
1405,50,RL,10410,OldTown,3,4,1915,1214,694,520,1214,1,0,Detchd,1998.0,Unf,3,105000
1406,120,RM,3842,Crawfor,8,5,2004,1646,1646,0,1646,2,0,Attchd,2004.0,Fin,2,275000
1407,85,RL,8445,CollgCr,5,7,1972,768,768,0,768,1,0,Detchd,1988.0,Unf,2,133000
1408,20,RL,8780,Mitchel,5,5,1985,833,833,0,833,1,0,,,,0,112000
1409,70,RM,7740,OldTown,4,7,1910,1363,741,622,1363,1,0,Detchd,1966.0,Unf,2,125500
1410,60,RL,20544,NWAmes,7,6,1986,2093,1236,857,2093,2,1,Attchd,1986.0,Fin,2,215000
1411,60,RL,12420,CollgCr,7,5,2001,1840,944,896,1840,2,1,Attchd,2001.0,RFn,2,230000
1412,50,RL,9600,NAmes,6,8,1950,1668,1112,556,1668,1,1,Attchd,1950.0,Unf,1,140000
1413,90,RL,7200,NAmes,4,5,1949,1040,1040,0,1040,2,0,Detchd,1956.0,Unf,2,90000
1414,20,RL,10994,SawyerW,8,5,2005,1844,1844,0,1844,2,0,Attchd,2005.0,Fin,2,257000
1415,50,RL,13053,BrkSide,6,7,1923,1848,1053,795,1848,1,1,Detchd,1922.0,Unf,2,207000
1416,120,RL,3635,Blmngtn,7,5,2007,1569,1569,0,1569,2,0,Attchd,2007.0,RFn,3,175900
1417,190,RM,11340,OldTown,4,6,1885,2290,1246,1044,2290,2,0,Detchd,1971.0,Unf,2,122500
1418,60,RL,16545,NoRidge,8,5,1998,2450,1310,1140,2450,2,1,Attchd,1998.0,Fin,3,340000
1419,20,RL,9204,NAmes,5,5,1963,1144,1144,0,1144,1,1,Detchd,1962.0,Unf,1,124000
1420,20,RL,16381,Crawfor,6,5,1969,1844,1844,0,1844,2,0,Attchd,1969.0,RFn,2,223000
1421,60,RL,11700,NWAmes,6,6,1968,1416,708,708,1416,2,1,Attchd,1968.0,RFn,2,179900
1422,120,RL,4043,NPkVill,6,5,1977,1069,1069,0,1069,2,0,Attchd,1977.0,RFn,2,127500
1423,120,RM,4435,CollgCr,6,5,2003,848,848,0,848,1,0,Attchd,2003.0,Fin,2,136500
1424,80,RL,19690,Edwards,6,7,1966,2201,1575,626,2201,2,0,Attchd,1966.0,Unf,2,274970
1425,20,RL,9503,NAmes,5,5,1958,1344,1344,0,1344,1,0,Detchd,1970.0,Unf,1,144000
1426,20,RL,10721,NAmes,6,6,1959,1252,1252,0,1252,1,0,Detchd,1960.0,Unf,2,142000
1427,60,RL,10944,NoRidge,7,5,1994,2127,1223,904,2127,2,1,Attchd,1994.0,RFn,2,271000
1428,50,RL,10930,NAmes,5,6,1945,1558,1048,510,1558,1,1,Attchd,1962.0,Unf,1,140000
1429,30,RM,7200,OldTown,5,7,1940,804,804,0,804,1,0,Attchd,1940.0,Unf,1,119000
1430,20,RL,12546,NWAmes,6,7,1981,1440,1440,0,1440,2,0,Attchd,1981.0,Fin,2,182900
1431,60,RL,21930,Gilbert,5,5,2005,1838,734,1104,1838,2,1,BuiltIn,2005.0,Fin,2,192140
1432,120,RL,4928,NPkVill,6,6,1976,958,958,0,958,2,0,Attchd,1976.0,RFn,2,143750
1433,30,RL,10800,OldTown,4,6,1927,968,968,0,968,2,0,Detchd,1928.0,Unf,1,64500
1434,60,RL,10261,Gilbert,6,5,2000,1792,962,830,1792,2,1,Attchd,2000.0,Fin,2,186500
1435,20,RL,17400,Mitchel,5,5,1977,1126,1126,0,1126,2,0,Attchd,1977.0,RFn,2,160000
1436,20,RL,8400,NAmes,6,9,1962,1537,1537,0,1537,1,1,Attchd,1962.0,RFn,2,174000
1437,20,RL,9000,NAmes,4,6,1971,864,864,0,864,1,0,Detchd,1974.0,Unf,2,120500
1438,20,RL,12444,NridgHt,8,5,2008,1932,1932,0,1932,2,0,Attchd,2008.0,Fin,3,394617
1439,20,RM,7407,OldTown,6,7,1957,1236,1236,0,1236,1,0,Attchd,1957.0,Unf,2,149700
1440,60,RL,11584,NWAmes,7,6,1979,1725,1040,685,1725,2,1,Attchd,1979.0,RFn,2,197000
1441,70,RL,11526,Crawfor,6,7,1922,2555,1423,748,2555,2,0,Detchd,1993.0,Fin,2,191000
1442,120,RM,4426,CollgCr,6,5,2004,848,848,0,848,1,0,Attchd,2004.0,RFn,2,149300
1443,60,FV,11003,Somerst,10,5,2008,2007,1026,981,2007,2,1,Attchd,2008.0,Fin,3,310000
1444,30,RL,8854,BrkSide,6,6,1916,952,952,0,952,1,0,Detchd,1916.0,Unf,1,121000
1445,20,RL,8500,CollgCr,7,5,2004,1422,1422,0,1422,2,0,Attchd,2004.0,RFn,2,179600
1446,85,RL,8400,Sawyer,6,5,1966,913,913,0,913,1,0,Detchd,1990.0,Unf,1,129000
1447,20,RL,26142,Mitchel,5,7,1962,1188,1188,0,1188,1,0,Attchd,1962.0,Unf,1,157900
1448,60,RL,10000,CollgCr,8,5,1995,2090,1220,870,2090,2,1,Attchd,1995.0,RFn,2,240000
1449,50,RL,11767,Edwards,4,7,1910,1346,796,550,1346,1,1,Detchd,1950.0,Unf,1,112000
1450,180,RM,1533,MeadowV,5,7,1970,630,630,0,630,1,0,,,,0,92000
1451,90,RL,9000,NAmes,5,5,1974,1792,896,896,1792,2,2,,,,0,136000
1452,20,RL,9262,Somerst,8,5,2008,1578,1578,0,1578,2,0,Attchd,2008.0,Fin,3,287090
1453,180,RM,3675,Edwards,5,5,2005,1072,1072,0,1072,1,0,Basment,2005.0,Fin,2,145000
1454,20,RL,17217,Mitchel,5,5,2006,1140,1140,0,1140,1,0,,,,0,84500
1455,20,FV,7500,Somerst,7,5,2004,1221,1221,0,1221,2,0,Attchd,2004.0,RFn,2,185000
1456,60,RL,7917,Gilbert,6,5,1999,1647,953,694,1647,2,1,Attchd,1999.0,RFn,2,175000
1457,20,RL,13175,NWAmes,6,6,1978,2073,2073,0,2073,2,0,Attchd,1978.0,Unf,2,210000
1458,70,RL,9042,Crawfor,7,9,1941,2340,1188,1152,2340,2,0,Attchd,1941.0,RFn,1,266500
1459,20,RL,9717,NAmes,5,6,1950,1078,1078,0,1078,1,0,Attchd,1950.0,Unf,1,142125
1460,20,RL,9937,Edwards,5,6,1965,1256,1256,0,1256,1,1,Attchd,1965.0,Fin,1,147500
